http://www.yingjiesheng.com/job-004-597-204.html,上海市杨浦区市东医院,2020招聘, 上海市杨浦区市东医院招聘公告 2020-04-13     一、医院简介  上海市杨浦区市东医院是集医疗、科研、教学、预防、保健于一体的公立二甲综合性医院，始建于 1946 年，地处上海市北部中原地区，医院核定床位 686 张，总建筑面积 6 万平方米，由总院、民星分院、营口分院组成。     医院科室齐全，学科各具特色。肿瘤专科、心血管内科、消化肿瘤专科、胃肠道肿瘤微创专科、胸痛中心、脑血管疾病科、肾病科、眼科、骨科曾先后为上海市重点专科和杨浦区医学重点学科；儿科依托 “ 新华 - 市东儿科医联体 ” ，发展迅速；医院先后获得市文明单位、市卫生系统文明单位等称号。  二、招聘岗位  1. 医师招聘  2010 年之后毕业的人员须取得住院医师规范化培训合格证书。       科室    岗位    学历要求    备注      呼吸内科                医师    硕士及以上    医师、主治医师、副主任医师      神经内科    硕士及以上    神经病学、康复医学专业，有神经介入经验或意向者优先      心血管内科    硕士及以上          肾病科    硕士及以上          介入科    硕士及以上          内分泌科    硕士及以上    硕士 1 名，博士 1 名      重症医学科    硕士及以上          麻醉科    本科及以上          急诊科    本科及以上          眼科    硕士及以上    博士      耳鼻咽喉科    硕士及以上    博士优先      皮肤科    硕士及以上          儿科    本科及以上    医师、主治医师      康复医学科    硕士及以上          超声科    硕士及以上          医学影像科    硕士及以上          心脏特检科    硕士及以上    心内或医学影像学专业，主治医师      病理科    硕士及以上          放疗科    硕士及以上    肿瘤学或放疗相关专业           2. 护理人员招聘  相关专业大专及以上学历，具有护士及以上职称，有工作经验者优先考虑。    3. 行政人员招聘       科室    岗位    学历要求    备注      医院感染管理科    行政职能科室    本科及以上    流行病与统计学等相关专业      科教科    本科及以上    流行病与统计学、卫生管理类、临床医学等相关专业         三、联系方式  医院地址：上海市杨浦区市光路 999 号（地铁 8 号线终点站市光路站） 联系人：牛老师、颜老师  联系电话： 021-65881636  简历投递邮箱： hr_sdzp@163.com  邮编： 200438   了解更多医院信息，请关注杨浦区市东医院公众号    ,20/04/2020
http://www.yingjiesheng.com/job-004-597-161.html,方大特钢科技股份有限公司,2020校园招聘,,20/04/2020
http://www.yingjiesheng.com/job-004-597-165.html,倍科电子技术服务（深圳）有限公司,2020校园招聘,,20/04/2020
http://www.yingjiesheng.com/job-004-597-143.html,北京天舟上元信息技术有限公司,2020校园招聘,,20/04/2020
http://www.yingjiesheng.com/job-004-597-084.html,福建天马科技集团股份有限公司,2020校园招聘,,20/04/2020
http://www.yingjiesheng.com/job-004-597-061.html,中国电子进出口有限公司,2020校园招聘, 中国电子进出口有限公司2020年校园招聘  发布日期：2020-04-19  浏览次数：84  投递简历     单位简介：  中国电子进出口有限公司（CEIEC）成立于1980年4月，是中国电子信息产业集团（CEC）下属的公司。CEIEC的战略重点立足于打造防务系统集成、公共安全集成、海外工程集成、贸易服务集成四大主业。CEIEC具有国际贸易、国际工程总承包、招标代理、对外劳务合作、展览广告等多种业务的甲级经营资质。  招聘文本：   中国电子进出口有限公司 2020 年校园招聘  一、公司简介   中国电子进出口有限公司（ CEIEC ）成立于 1980 年 4 月，是中国电子信息产业集团（ CEC ）下属公司。  CEIEC的战略重点立足于打造防务系统集成、公共安全集成、海外工程集成、贸易服务集成四大主业。 CEIEC 具有国际贸易、国际工程总承包、招标代理、对外劳务合作、展览广告等多种业务的甲级经营资质。       序号    岗位    专业    学历    工作地点    人数      1    商务助理     法语    本科及以上    北京 / 国外    2      2    计算机、电子通信    2      3    财务助理    会计、财务管理    硕士及以上    3      4    助理技术支持工程师    计算机、电子通信    北京    2      5    市场营销助理    平面设计 / 电子通信    本科及以上    6      6      射频工程师    计算机、软件工程、电子信息    硕士及以上    成都    4      7    信号处理工程师    计算机、软件工程、电子信息    4      8    软件工程师    计算机、软件工程、电子信息    4      9    算法工程师    计算机、软件工程、电子信息    4      10    售前工程师    计算机、软件工程、电子信息    2      11    产品工程师    计算机、软件工程、电子信息    2      总计    35       二、简历投递  1 、邮箱： zhaopin@ceiec.com.cn  投递邮件标题为：应聘岗位 + 姓名 + 学历 + 专业 + 院校 三、福利待遇  公司基于保障 + 激励的薪酬体系，为毕业生提供良好的收入预期。同时，在住房、医疗、饮食、健康、休闲娱乐等方面提供全方位的系统解决方案。  1. 餐饮住宿：工作日三餐、员工宿舍  2. 健康保险：社保五险、补充医疗保险、意外伤害保险、年度健康体检  3. 其他福利：带薪年假、年节礼品、通讯补贴、企业年金、体育设施等  四、联系我们  公司官网： www.ceiec.com.cn   公司地址：北京市海淀区复兴路 17 号国海广场 A 座新中电大厦  四川省成都市高新区萃华路 89 号成都国际科技节能大厦 A 座 25 层    ,20/04/2020
http://www.yingjiesheng.com/job-004-597-071.html,新城控股,,,20/04/2020
http://www.yingjiesheng.com/job-004-597-071.html,新城控股,,,20/04/2020
http://www.yingjiesheng.com/job-004-597-062.html,诺力昂化学品,,,20/04/2020
http://www.yingjiesheng.com/job-004-597-062.html,诺力昂化学品,,,20/04/2020
http://www.yingjiesheng.com/job-004-597-050.html,日立电梯,,,20/04/2020
http://www.yingjiesheng.com/job-004-597-035.html,正中投资集团有限公司,2020校园招聘,,20/04/2020
https://url.yingjiesheng.com/hgcoc4,津投资本,,,20/04/2020
http://www.yingjiesheng.com/job-004-596-921.html,南京华晟医学检验实验室有限公司,2020招聘,                                                        ,20/04/2020
http://www.yingjiesheng.com/job-004-596-793.html,广东省东莞市质量监督检测中心,2020校园招聘, 广东省东莞市质量监督检测中心招聘信息 发布时间：2020-04-20   来源：广东省东莞市质量监督检测中心   编号： 基本信息： 招聘对象： 本科生  研究生  专科生 职位类别： 招聘职位： 详见招聘简章 招聘专业： 详见招聘简章 招聘人数： 详见招聘简章 月薪范围： 暂不公布 工作地区： 招聘联系人： 张小姐 联系人电话： 0769-23077292 联系邮箱： zhaopin@gddqt.com 有效期： 2020-04-20 ―― 2020-05-20 简历接收方式： 简历接收要求：  请以“应聘职位  姓名  毕业学校  专业  高校人才网”为主题发送简历 至邮箱： zhaopin@gddqt.com  招聘简章/岗位要求：  一、 公司简介    广东省东莞市质量监督检测中心（以下简称 “东莞质检中心”）成立于 1987 年，注册资金达 2.4 亿元，实验室面积超过 72000 平方米，拥有 3200 多台套高精尖科研仪器设备，具备 2300 类产品的检测能力，已建成信息技术设备、纸制品、半导体光源产品、模具及智能加工装备共五个国家级检验中心，食品、珠宝首饰、光电产品、太阳能产品、家具、信息传输线缆、服装、毛织品、包装、塑料皮革、文教体育用品、生态家居产品、电子信息配件、智能制造装备共十四个省级检验站，是国家科研创新和质量基础平台。多年来，东莞质检充分发挥检验检测公共服务平台作用，坚持以科学评定质量、以匠心坚守底线，带领着一支以科技领军人才为核心的高素质团队全天候捍卫产品质量安全，在企业和市场间传递信任，提升企业的质量竞争力，服务产业高质量发展，为政府质量监督、企业质量管理、地方经济发展提供了强有力的技术支撑，积极助力全民提升质量意识，为品质生活保驾护航。       二、 招聘信息        序号      岗位名称      需求人数      岗位职责      学历要求      专业要求      其他        1      策划专员      1      市场营销方案策划、自媒体运营管理      本科及以上      文科类，中文、管理专业      1 年以上工作经验，有 C1 驾照者优先        2      政务专员      3      政务营销任务      本科及以上      客户关系管理、市场营销、工商管理      2 年及以上销售经验者优先， C 级以上驾照        3      政务助理      2      政务业务管理      本科及以上      项目管理、数理统计及图书馆      有 PMP 资格或中级以上职称者优先        4      高级专员      2      开拓大型企业、高校、研究机构目标客户      本科及以上      机电一体、机械自动化      有机器人、机床、自动化设备专业知识        5      质量监督员     （食品与消费品）      1      实施质量监控计划      本科及以上      理工科相关专业      质量或化学类工程师以上职称； 8 年以上检测实验室工作经验，含 3 年以上实验室管理工作经验；        6      色谱检验组检验工程师      2      承担色谱检验组的检验任务      本科及以上      化学分析或食品类      硕士及相关经验优先        7      光谱检验组技术主管      1      光谱组领域检务的具体落实      硕士研究生      化学分析      熟悉光谱类大型仪器分析技术        8      微生物检验工程师      2      承担微生物组的检验任务      本科、硕士研究生      医学或卫生检验、生物类、微生物学      掌握微生物检测的专业知识        9      食品理化检验工程师      1      承担食品理化组的检验任务      本科及以上      化学或食品类      掌握食品理化检测的专业知识        10      服装检验工程师      1      承担纺织服装检验组的检验任务      硕士研究生      纺织工程、化学、纺织染整      熟悉纺织服装成分检测技术；        11      纸制品检验工程师      1      承担纸制品检验任务      本科及以      制浆造纸、印刷      初、中、高级都可以        12      食品理化检验工程师      1      承担食品理化组的检验任务      本科及以上      化学或食品相关      食品理化检验经验优先        13      消费品化学检验工程师      1      承担消费品化学检验任务      本科及以上      化学分析      掌握色谱检验检测的专业知识        14      快检工程师      1      承担快检组的检验任务      本科及以上      化学、生物或医学类      熟悉农贸市场快检的专业知识        15      化工建材检验工程师      1      承担化工建材组的检验任务      本科及以上      化学类或建材类专业      掌握化工建材检测的专业知识        16      半导体光源检验工程师      1      开展照明电器等检测工作      本科及以上      照明电器、光电、电子信息、电气、机电等理工科专业      照明灯具类第三方实验室经验 5 年以上；能阅读英文文献        17      半导体光源检验室检验工程师      1      开展照明电器领域的认证（ CCC/CQC/CE/CB ）      本科及以上      照明电器、光电、电子信息、电气、机电等理工科专业      照明灯具类第三方实验室经验 5 年以上        18      半导体光源检验室检验员      2      开展电线电缆、电器附件等检验      本科及以      线缆专业      电线电缆第三方检验检测        19      智能加工装备检验工程师      1      智能加工装备测试      本科及以上      机械及自动化、机械设计制造、工业电气自动化、机电      数控机床、非标自动化研发或验证经验 5 年以上        20      智能加工装备检验室副部长      1      管理以国家智能加工装备质检中心为主体、智能制造装备省站      博士或以上 / 高级职称或以上      机电一体化、自动控制、机械工程、智能制造等方向专业      有装备类检验检测与研发工作行业从业经验优先；能熟练听说写读英文文献        21      信息技术检验工程师      1      承担信息产品认证      本科及以      电子信息、机电等理工科专业      IT/AV 类产品的第三方检验检测机构经验 5 年以上        22      综合组文员     （电子电器检验部）      1      文员工作      专科及以上      理工科或文秘专业      熟练使用 OFFICE 等计算机办公软件        23      综合文秘      1      战略研究及实施管理、新闻媒体对接宣传策划      硕士研究生      行政管理、工商管理等管理学相关专业      应届毕业生        24      设备管理员（采购）      1      仪器设备采购、设备溯源参数编制、设备验收。      硕士及以上学历      测控技术及仪器仪表、自动化专业      有检测仪器设备校准或管理经验者优先        25      设备管理员（溯源）      1      供应商评价，编制计划组织仪器设备溯源、验收、建档      本科及以上      测控技术及仪器仪表、自动化      １０年以上经验，硕士可放宽；有检测仪器设备校准或管理经验者优先        26      设备维修高级专员      1      仪器设备故障分析、维修、管理      硕士以上      机电工程、自动化专业      有检测仪器设备维修和管理经验者优先          三、 招聘流程    请以 “应聘职位  姓名  毕业学校  专业  高校人才网”为主题发送简历至邮箱： zhaopin@gddqt.com      四、 联系方式    1. 联系人：张小姐    2. 联系电话： 0769-23077292    3. 联系地址：广东省东莞市松山湖科技产业园区工业南路 2 号  (编辑:超级管理员2),20/04/2020
http://www.yingjiesheng.com/job-004-596-803.html,华润三九医药股份有限公司,2020招聘,"  招聘信息     标题  华润三九医药股份有限公司招聘  招聘截止日期  2020-07-01    应聘网址  linxi21@999.com.cn  简历投递邮箱  linxi21@999.com.cn    单位介绍：    华润三九医药股份有限公司（简称“华润三九”）是大型国有控股医药上市公司，股票代码000999，隶属于中央企业、世界五百强（86位）华润集团，是国务院国资委中药整合平台，2018年营业额134亿元。华润三九主要从事医药产品的研发、生产、销售及相关健康服务，总市值稳定保持在医药行业上市公司前列。华润三九总部位于深圳，目前有员工1.5万人，下属二十家生产企业，团队遍布全国各地。华润三九主营业务为OTC和中药处方药，OTC核心产品在感冒、胃肠、皮肤、儿科、止咳和骨科用药占据了较高的市场份额，999是中国OTC第一品牌；处方药产品在中药配方颗粒、心脑血管、抗肿瘤、抗感染等领域，位居国内市场前列。    招聘简章：     公司简介  华润三九医药股份有限公司是世界 500 强华润集团一级利润中心，大型国有控股医药上市公司。公司核心业务定位非处方药（ OTC ）和中药处方药，是中国 OTC 第一品牌。 OTC 产品在感冒、胃肠、皮肤、儿科、止咳和骨科用药占据了较高的市场份额；处方药产品在中药配方颗粒、心脑血管、抗肿瘤、抗感染、大健康等领域，位居国内市场前列。  在全国上下一心抗击疫情狙击战中，华润三九勇承央企担当，向社会驰援了参附注射液、三九抗病毒口服液、三九中药配方颗粒等药品及物资，相关生产企业全面落实紧急部署，优先组织防疫品种的生产，全力保障疫情应急药品的供应。在防疫的战场上，我们共克时艰！    招聘流程  Step1投递简历—— Step2 在线测评—— Step3 远程面试—— Step4 电子签约    招聘岗位      岗位类型    方向    专业要求    工作地点      营销管培生    自我诊疗方向    不限    深圳及全国      配方颗粒 / 处方药 / 抗感染方向    （中）药学相关    深圳及全国      生产技术岗    工艺技术方向    药学、制药相关    深圳、合肥、顺峰、本溪、桂林、杭州、郴州      设备技术方向    机电、化工相关      研发岗    中药方向    中药学相关     深圳、丽水、  淮北、顺峰等      化药方向    药学、药物分析相关      财务管理    财务管理    财务、会计相关    深圳      IT 岗    信息安全、软件开发、 AI 、 UI    计算机、信息化相关    深圳        薪酬福利  ？ 富有竞争力的薪酬水平，年薪 10-20 万，五险一金、补充商业保险、企业年金。  ？ 免费公寓 / 住房补贴，员工餐厅及餐饮补贴、上下班交通车、健康体检及健身福利、节日福利等。  ？ 享受深圳市及龙华区入户补贴（合计本科 3 万、硕士 5 万、博士 6.5 万）、以及优秀青年人才补贴（本科 3 万、硕士 20 万、博士 28 万）、通过公司申请深圳公租房等。    人才发展  ？ 公司建立完善的课程体系、讲师体系、教练体系，任职资格课程帮助员工提升专业能力；领导发展课程提升领导力；“传帮带”的教练文化帮助新员工更好地适应组织和团队，提升业务能力。  ？ 公司通过系统的岗位体系设计，为员工提供纵向 / 横向的发展通道。员工可以在管理通道、非管理通道中选择合适的发展路径，也可以通过内部人才市场或轮岗交流，获得更全面的能力和经验。     招聘附件:                职位(1):营销方向管培生",20/04/2020
http://www.yingjiesheng.com/job-004-596-733.html,上海战诚电子科技股份有限公司,2020招聘,,20/04/2020
http://www.yingjiesheng.com/job-004-596-674.html,杭州华澜微电子股份有限公司,2020校园招聘," 杭州华澜微电子股份有限公司 作者： 杭州华澜微电子股份有限公司  日期：2020年04月17日16:47 分享到：   杭州华澜微电子股份有限公司  招聘简章  公司简介：  杭州华澜微电子股份有限公司，成立于2011年7月，总部位于杭州，由一支在美国硅谷经过锤炼的技术团队创建，公司专业从事数据存储和信息安全的核心技术研究，提供数据存储和信息安全领域的集成电路芯片和技术方案，是我国唯一拥有全系列数码存储控制器芯片的高科技公司。  目前，华澜微已经成为国内顶尖的存储及安全存储控制器芯片、模组及系统提供商，中国第一个SSD控制器产业化的公司；国内信息安全存储领域芯片龙头企业；公司积累和掌握了IEEE1394、SD/MMC/eMMC、USB、IDE/SATA、SAS、PCIe等高速接口技术，建立起了固态硬盘多核并行、模块阵列等多个先进架构，是国际上少数拥有固态硬盘核心芯片产业化技术的公司之一。公司在存储领域的产品，覆盖了存储卡、USB盘、固态硬盘系列、阵列卡。华澜微积累了经过市场验证的成熟硬件算法模块，包括国际流行的AES,RSA,DES/3DES,SHA,ECC等，以及中国商密算法SM1,SM2,SM3,SM4。公司具有国家商用密码产品定点生产单位资质、销售资质，部分产品通过了美国NIST认证、FIPS认证。  华澜微产品已经广泛应用于工业控制、个人消费、航空航天、测量装备等。华澜微将秉承“激情创新、用心造芯”的企业精神，立足拥有自主知识产权的集成电路芯片的坚实基础，依靠技术优势，不断提升产品品质，为客户创造更多价值，打造引领数据存储和信息安全产业的中国高科技企业  在中国集成电路芯片进口超过石油、铁矿石的今天，华澜微是极少数以中国芯片逆向出口全世界的集成电路设计公司，全球最著名的硬盘公司希捷、东芝、联想都是华澜微的客户。  公司诚聘有志为中国的数码存储产业和集成电路设计产业贡献自己聪明智慧的战士，加入华澜微的队伍，站在世界数码存储和数码安全技术的前沿，激荡起中华之波澜！      招聘岗位：(专业不限)    一、ASIC设计工程师（2人）  1.要求研究生学历；  2.精通数字电路逻辑和Verilog/systemverilog编程语言；  3.具有较好的英语读写听说能力；  4.要求有责任心，主观能动性，理解能力，表达能力强。    二、ASIC验证工程师（5人）  1.要求本科及以上学历；  2.熟悉systemverilog语言；  3.熟悉ASIC验证流程；  4.具有较好的英语读写听说能力。    三、FIRMWARE ( 固件)工程师 杭州/深圳 （5人）  1. 熟悉C/C编程语言；  2.熟悉单片机/嵌入式开发；  3.要求有责任心，主观能动性，理解能力，表达能力强。    四、软件工程师（ 3 人）  1.本科及以上学历，电子信息、计算机、软件相关专业；  2.熟悉C/C编程、常用数据结构；了解C编程设计模式；  3.熟悉Windows操作系统原理、消息机制；  4.熟悉MFC框架，熟悉使用VistualStudio。    五、应用工程师（3人）  1.本科及以上学历；  2.熟悉C语言、计算机硬件结构；  3.要求动手能力较强。    六、技术支持（FAE）杭州/北京（5人）  1.本科以上学历；  2.熟悉C语言，熟悉电路原理图；  3.要求表达与沟通能力较强。    七、硬件工程师（2人）  1.本科及以上学历，电子及相关专业；  2.熟悉硬件电路，能够独立完成原理图设计、PCBlayout设计；  3.熟悉硬件调试工具。      五险一金  带薪年假  定期团建  节日福利  想知更多联系电话：0571-83862288转8003 15925621218 许女士  简历投递邮箱： hr@sage-micro.com.cn  或 15925621218 @ 163. com   工作地点：  中国-浙江省-杭州,中国-广东省-深圳    行业类别：  信息传输、软件和信息技术服务业    单位性质：  其他企业 ",20/04/2020
http://www.yingjiesheng.com/job-004-596-622.html,北京红云融通技术有限公司,2020招聘,,20/04/2020
